"region","party","Year=2006"
"1485 Uddevalla","Folkpartiet",7.5
"1485 Uddevalla","Kristdemokraterna",7.9
"1485 Uddevalla","Miljöpartiet",4.7
"1485 Uddevalla","Socialdemokraterna",38.9
"1485 Uddevalla","Vänsterpartiet",5.2
"1485 Uddevalla","Sverigedemokraterna",3.6
"1485 Uddevalla","övriga partier",3.1
"1485 Uddevalla","ogiltiga valsedlar",..
"1485 Uddevalla","ej röstande",..
"1486 Strömstad","Moderaterna",21.9
"1486 Strömstad","Centerpartiet",13.8
"1486 Strömstad","Folkpartiet",9.8
"1486 Strömstad","Kristdemokraterna",6.3
"1486 Strömstad","Miljöpartiet",5.2
"1486 Strömstad","Socialdemokraterna",34.2
"1486 Strömstad","Vänsterpartiet",4.9
"1486 Strömstad","Sverigedemokraterna",1.8
"1486 Strömstad","övriga partier",2.2
"1486 Strömstad","ogiltiga valsedlar",..
"1486 Strömstad","ej röstande",..
"1487 Vänersborg","Moderaterna",19.4
"1487 Vänersborg","Centerpartiet",8.5
"1487 Vänersborg","Folkpartiet",6.8
"1487 Vänersborg","Kristdemokraterna",7.5
"1487 Vänersborg","Miljöpartiet",4.8
"1487 Vänersborg","Socialdemokraterna",42.0
"1487 Vänersborg","Vänsterpartiet",5.9
"1487 Vänersborg","Sverigedemokraterna",2.6
"1487 Vänersborg","övriga partier",2.5
"1487 Vänersborg","ogiltiga valsedlar",..
"1487 Vänersborg","ej röstande",..
"1488 Trollhättan","Moderaterna",18.8
"1488 Trollhättan","Centerpartiet",5.6
"1488 Trollhättan","Folkpartiet",6.8
"1488 Trollhättan","Kristdemokraterna",5.5
"1488 Trollhättan","Miljöpartiet",4.3
"1488 Trollhättan","Socialdemokraterna",49.6
"1488 Trollhättan","Vänsterpartiet",5.4
"1488 Trollhättan","Sverigedemokraterna",2.0
"1488 Trollhättan","övriga partier",2.1
"1488 Trollhättan","ogiltiga valsedlar",..
"1488 Trollhättan","ej röstande",..
"1489 Alingsås","Moderaterna",22.7
"1489 Alingsås","Centerpartiet",8.1
"1489 Alingsås","Folkpartiet",9.7
"1489 Alingsås","Kristdemokraterna",10.4
"1489 Alingsås","Miljöpartiet",6.7
"1489 Alingsås","Socialdemokraterna",31.5
"1489 Alingsås","Vänsterpartiet",6.4
"1489 Alingsås","Sverigedemokraterna",2.4
"1489 Alingsås","övriga partier",2.2
"1489 Alingsås","ogiltiga valsedlar",..
"1489 Alingsås","ej röstande",..
"1490 Borås","Moderaterna",25.4
"1490 Borås","Centerpartiet",5.8
"1490 Borås","Folkpartiet",7.2
"1490 Borås","Kristdemokraterna",7.9
"1490 Borås","Miljöpartiet",4.2
"1490 Borås","Socialdemokraterna",36.4
"1490 Borås","Vänsterpartiet",6.1
"1490 Borås","Sverigedemokraterna",3.2
"1490 Borås","övriga partier",3.9
"1490 Borås","ogiltiga valsedlar",..
"1490 Borås","ej röstande",..
"1491 Ulricehamn","Moderaterna",24.0
"1491 Ulricehamn","Centerpartiet",14.7
"1491 Ulricehamn","Folkpartiet",5.7
"1491 Ulricehamn","Kristdemokraterna",9.8
"1491 Ulricehamn","Miljöpartiet",4.2
"1491 Ulricehamn","Socialdemokraterna",30.7
"1491 Ulricehamn","Vänsterpartiet",4.0
"1491 Ulricehamn","Sverigedemokraterna",2.9
"1491 Ulricehamn","övriga partier",4.0
"1491 Ulricehamn","ogiltiga valsedlar",..
"1491 Ulricehamn","ej röstande",..
"1492 Åmål","Moderaterna",18.4
"1492 Åmål","Centerpartiet",11.1
"1492 Åmål","Folkpartiet",5.1
"1492 Åmål","Kristdemokraterna",6.4
"1492 Åmål","Miljöpartiet",4.2
"1492 Åmål","Socialdemokraterna",44.2
"1492 Åmål","Vänsterpartiet",5.8
"1492 Åmål","Sverigedemokraterna",2.4
"1492 Åmål","övriga partier",2.5
"1492 Åmål","ogiltiga valsedlar",..
"1492 Åmål","ej röstande",..
"1493 Mariestad","Moderaterna",23.6
"1493 Mariestad","Centerpartiet",6.8
"1493 Mariestad","Folkpartiet",4.9
"1493 Mariestad","Kristdemokraterna",7.7
"1493 Mariestad","Miljöpartiet",3.8
"1493 Mariestad","Socialdemokraterna",42.1
"1493 Mariestad","Vänsterpartiet",6.1
"1493 Mariestad","Sverigedemokraterna",3.0
"1493 Mariestad","övriga partier",2.0
"1493 Mariestad","ogiltiga valsedlar",..
"1493 Mariestad","ej röstande",..
"1494 Lidköping","Moderaterna",22.4
"1494 Lidköping","Centerpartiet",8.8
"1494 Lidköping","Folkpartiet",5.4
"1494 Lidköping","Kristdemokraterna",8.8
"1494 Lidköping","Miljöpartiet",4.3
"1494 Lidköping","Socialdemokraterna",39.5
"1494 Lidköping","Vänsterpartiet",6.4
"1494 Lidköping","Sverigedemokraterna",2.8
"1494 Lidköping","övriga partier",1.8
"1494 Lidköping","ogiltiga valsedlar",..
"1494 Lidköping","ej röstande",..
"1495 Skara","Moderaterna",25.5
"1495 Skara","Centerpartiet",9.1
"1495 Skara","Folkpartiet",6.1
"1495 Skara","Kristdemokraterna",6.7
"1495 Skara","Miljöpartiet",4.1
"1495 Skara","Socialdemokraterna",38.4
"1495 Skara","Vänsterpartiet",4.8
"1495 Skara","Sverigedemokraterna",3.0
"1495 Skara","övriga partier",2.0
"1495 Skara","ogiltiga valsedlar",..
"1495 Skara","ej röstande",..
"1496 Skövde","Moderaterna",25.4
"1496 Skövde","Centerpartiet",8.8
"1496 Skövde","Folkpartiet",6.7
"1496 Skövde","Kristdemokraterna",7.4
"1496 Skövde","Miljöpartiet",4.0
"1496 Skövde","Socialdemokraterna",37.5
"1496 Skövde","Vänsterpartiet",5.0
"1496 Skövde","Sverigedemokraterna",3.0
"1496 Skövde","övriga partier",2.1
"1496 Skövde","ogiltiga valsedlar",..
"1496 Skövde","ej röstande",..
"1497 Hjo","Moderaterna",25.7
"1497 Hjo","Centerpartiet",9.1
"1497 Hjo","Folkpartiet",5.9
"1497 Hjo","Kristdemokraterna",10.1
"1497 Hjo","Miljöpartiet",4.4
"1497 Hjo","Socialdemokraterna",35.5
"1497 Hjo","Vänsterpartiet",4.4
"1497 Hjo","Sverigedemokraterna",3.0
"1497 Hjo","övriga partier",2.0
"1497 Hjo","ogiltiga valsedlar",..
"1497 Hjo","ej röstande",..
"1498 Tidaholm","Moderaterna",17.3
"1498 Tidaholm","Centerpartiet",8.6
"1498 Tidaholm","Folkpartiet",4.2
"1498 Tidaholm","Kristdemokraterna",7.2
"1498 Tidaholm","Miljöpartiet",3.0
"1498 Tidaholm","Socialdemokraterna",48.7
"1498 Tidaholm","Vänsterpartiet",5.6
"1498 Tidaholm","Sverigedemokraterna",3.3
"1498 Tidaholm","övriga partier",2.0
"1498 Tidaholm","ogiltiga valsedlar",..
"1498 Tidaholm","ej röstande",..
"1499 Falköping","Moderaterna",22.4
"1499 Falköping","Centerpartiet",12.6
"1499 Falköping","Folkpartiet",4.5
"1499 Falköping","Kristdemokraterna",9.6
"1499 Falköping","Miljöpartiet",3.6
"1499 Falköping","Socialdemokraterna",36.1
"1499 Falköping","Vänsterpartiet",4.8
"1499 Falköping","Sverigedemokraterna",4.2
"1499 Falköping","övriga partier",2.2
"1499 Falköping","ogiltiga valsedlar",..
"1499 Falköping","ej röstande",..
"1715 Kil","Moderaterna",21.0
"1715 Kil","Centerpartiet",11.0
"1715 Kil","Folkpartiet",6.0
"1715 Kil","Kristdemokraterna",6.5
"1715 Kil","Miljöpartiet",3.4
"1715 Kil","Socialdemokraterna",41.7
"1715 Kil","Vänsterpartiet",5.2
"1715 Kil","Sverigedemokraterna",3.3
"1715 Kil","övriga partier",1.9
"1715 Kil","ogiltiga valsedlar",..
"1715 Kil","ej röstande",..
"1730 Eda","Moderaterna",16.1
"1730 Eda","Centerpartiet",15.8
"1730 Eda","Folkpartiet",3.5
"1730 Eda","Kristdemokraterna",6.1
"1730 Eda","Miljöpartiet",2.1
"1730 Eda","Socialdemokraterna",45.3
"1730 Eda","Vänsterpartiet",4.8
"1730 Eda","Sverigedemokraterna",3.3
"1730 Eda","övriga partier",3.0
"1730 Eda","ogiltiga valsedlar",..
"1730 Eda","ej röstande",..
"1737 Torsby","Moderaterna",21.4
"1737 Torsby","Centerpartiet",11.7
"1737 Torsby","Folkpartiet",3.2
"1737 Torsby","Kristdemokraterna",3.9
"1737 Torsby","Miljöpartiet",2.4
"1737 Torsby","Socialdemokraterna",44.7
"1737 Torsby","Vänsterpartiet",8.3
"1737 Torsby","Sverigedemokraterna",2.9
"1737 Torsby","övriga partier",1.4
"1737 Torsby","ogiltiga valsedlar",..
"1737 Torsby","ej röstande",..
"1760 Storfors","Moderaterna",15.5
"1760 Storfors","Centerpartiet",8.4
"1760 Storfors","Folkpartiet",3.6
"1760 Storfors","Kristdemokraterna",4.5
"1760 Storfors","Miljöpartiet",2.2
"1760 Storfors","Socialdemokraterna",52.3
"1760 Storfors","Vänsterpartiet",8.6
"1760 Storfors","Sverigedemokraterna",2.8
"1760 Storfors","övriga partier",2.0
"1760 Storfors","ogiltiga valsedlar",..
"1760 Storfors","ej röstande",..
"1761 Hammarö","Moderaterna",25.0
"1761 Hammarö","Centerpartiet",5.6
"1761 Hammarö","Folkpartiet",7.0
"1761 Hammarö","Kristdemokraterna",6.6
"1761 Hammarö","Miljöpartiet",4.0
"1761 Hammarö","Socialdemokraterna",41.9
"1761 Hammarö","Vänsterpartiet",5.7
"1761 Hammarö","Sverigedemokraterna",2.3
"1761 Hammarö","övriga partier",1.9
"1761 Hammarö","ogiltiga valsedlar",..
"1761 Hammarö","ej röstande",..
"1762 Munkfors","Moderaterna",9.5
"1762 Munkfors","Centerpartiet",9.7
"1762 Munkfors","Folkpartiet",5.5
"1762 Munkfors","Kristdemokraterna",2.7
"1762 Munkfors","Miljöpartiet",2.4
"1762 Munkfors","Socialdemokraterna",55.8
"1762 Munkfors","Vänsterpartiet",9.1
"1762 Munkfors","Sverigedemokraterna",3.2
"1762 Munkfors","övriga partier",2.0
"1762 Munkfors","ogiltiga valsedlar",..
"1762 Munkfors","ej röstande",..
"1763 Forshaga","Moderaterna",16.3
"1763 Forshaga","Centerpartiet",7.6
"1763 Forshaga","Folkpartiet",5.0
"1763 Forshaga","Kristdemokraterna",5.3
"1763 Forshaga","Miljöpartiet",3.1
"1763 Forshaga","Socialdemokraterna",51.2
"1763 Forshaga","Vänsterpartiet",5.7
"1763 Forshaga","Sverigedemokraterna",3.6
"1763 Forshaga","övriga partier",2.1
"1763 Forshaga","ogiltiga valsedlar",..
"1763 Forshaga","ej röstande",..
"1764 Grums","Moderaterna",16.3
"1764 Grums","Centerpartiet",9.5
"1764 Grums","Folkpartiet",3.3
"1764 Grums","Kristdemokraterna",5.4
"1764 Grums","Miljöpartiet",2.3
"1764 Grums","Socialdemokraterna",52.0
"1764 Grums","Vänsterpartiet",6.4
"1764 Grums","Sverigedemokraterna",2.7
"1764 Grums","övriga partier",2.1
"1764 Grums","ogiltiga valsedlar",..
"1764 Grums","ej röstande",..
"1765 Årjäng","Moderaterna",19.3
"1765 Årjäng","Centerpartiet",18.7
"1765 Årjäng","Folkpartiet",8.2
"1765 Årjäng","Kristdemokraterna",10.0
"1765 Årjäng","Miljöpartiet",2.3
"1765 Årjäng","Socialdemokraterna",31.9
"1765 Årjäng","Vänsterpartiet",4.6
"1765 Årjäng","Sverigedemokraterna",2.9
"1765 Årjäng","övriga partier",2.0
"1765 Årjäng","ogiltiga valsedlar",..
"1765 Årjäng","ej röstande",..
"1766 Sunne","Moderaterna",23.7
"1766 Sunne","Centerpartiet",19.9
"1766 Sunne","Folkpartiet",5.2
"1766 Sunne","Kristdemokraterna",5.7
"1766 Sunne","Miljöpartiet",3.2
"1766 Sunne","Socialdemokraterna",34.2
"1766 Sunne","Vänsterpartiet",3.9
"1766 Sunne","Sverigedemokraterna",2.5
"1766 Sunne","övriga partier",1.7
"1766 Sunne","ogiltiga valsedlar",..
"1766 Sunne","ej röstande",..
"1780 Karlstad","Moderaterna",25.2
"1780 Karlstad","Centerpartiet",7.5
"1780 Karlstad","Folkpartiet",7.7
"1780 Karlstad","Kristdemokraterna",6.5
"1780 Karlstad","Miljöpartiet",5.5
"1780 Karlstad","Socialdemokraterna",36.8
"1780 Karlstad","Vänsterpartiet",6.0
"1780 Karlstad","Sverigedemokraterna",2.3
"1780 Karlstad","övriga partier",2.5
"1780 Karlstad","ogiltiga valsedlar",..
"1780 Karlstad","ej röstande",..
"1781 Kristinehamn","Moderaterna",20.6
"1781 Kristinehamn","Centerpartiet",8.6
"1781 Kristinehamn","Folkpartiet",6.4
"1781 Kristinehamn","Kristdemokraterna",5.5
"1781 Kristinehamn","Miljöpartiet",3.6
"1781 Kristinehamn","Socialdemokraterna",43.6
"1781 Kristinehamn","Vänsterpartiet",7.3
"1781 Kristinehamn","Sverigedemokraterna",2.5
"1781 Kristinehamn","övriga partier",1.9
"1781 Kristinehamn","ogiltiga valsedlar",..
"1781 Kristinehamn","ej röstande",..
"1782 Filipstad","Moderaterna",14.0
"1782 Filipstad","Centerpartiet",5.9
"1782 Filipstad","Folkpartiet",4.2
"1782 Filipstad","Kristdemokraterna",3.5
"1782 Filipstad","Miljöpartiet",2.3
"1782 Filipstad","Socialdemokraterna",56.5
"1782 Filipstad","Vänsterpartiet",8.9
"1782 Filipstad","Sverigedemokraterna",3.1
"1782 Filipstad","övriga partier",1.6
"1782 Filipstad","ogiltiga valsedlar",..
"1782 Filipstad","ej röstande",..
"1783 Hagfors","Moderaterna",11.7
"1783 Hagfors","Centerpartiet",8.3
"1783 Hagfors","Folkpartiet",3.1
"1783 Hagfors","Kristdemokraterna",3.1
"1783 Hagfors","Miljöpartiet",1.8
"1783 Hagfors","Socialdemokraterna",55.8
"1783 Hagfors","Vänsterpartiet",11.1
"1783 Hagfors","Sverigedemokraterna",3.7
"1783 Hagfors","övriga partier",1.5
"1783 Hagfors","ogiltiga valsedlar",..
"1783 Hagfors","ej röstande",..
"1784 Arvika","Moderaterna",18.5
"1784 Arvika","Centerpartiet",11.2
"1784 Arvika","Folkpartiet",5.5
"1784 Arvika","Kristdemokraterna",5.4
"1784 Arvika","Miljöpartiet",4.9
"1784 Arvika","Socialdemokraterna",41.6
"1784 Arvika","Vänsterpartiet",6.8
"1784 Arvika","Sverigedemokraterna",3.9
"1784 Arvika","övriga partier",2.1
"1784 Arvika","ogiltiga valsedlar",..
"1784 Arvika","ej röstande",..
"1785 Säffle","Moderaterna",20.6
"1785 Säffle","Centerpartiet",17.1
"1785 Säffle","Folkpartiet",5.2
"1785 Säffle","Kristdemokraterna",7.0
"1785 Säffle","Miljöpartiet",2.5
"1785 Säffle","Socialdemokraterna",36.7
"1785 Säffle","Vänsterpartiet",4.2
"1785 Säffle","Sverigedemokraterna",3.9
"1785 Säffle","övriga partier",2.8
"1785 Säffle","ogiltiga valsedlar",..
"1785 Säffle","ej röstande",..
"1814 Lekeberg","Moderaterna",18.9
"1814 Lekeberg","Centerpartiet",17.2
"1814 Lekeberg","Folkpartiet",4.8
"1814 Lekeberg","Kristdemokraterna",10.0
"1814 Lekeberg","Miljöpartiet",3.6
"1814 Lekeberg","Socialdemokraterna",34.8
"1814 Lekeberg","Vänsterpartiet",4.1
"1814 Lekeberg","Sverigedemokraterna",4.7
"1814 Lekeberg","övriga partier",2.0
"1814 Lekeberg","ogiltiga valsedlar",..
"1814 Lekeberg","ej röstande",..
"1860 Laxå","Moderaterna",13.5
"1860 Laxå","Centerpartiet",7.6
"1860 Laxå","Folkpartiet",4.3
"1860 Laxå","Kristdemokraterna",8.0
"1860 Laxå","Miljöpartiet",2.0
"1860 Laxå","Socialdemokraterna",53.6
"1860 Laxå","Vänsterpartiet",5.6
"1860 Laxå","Sverigedemokraterna",3.6
"1860 Laxå","övriga partier",1.7
"1860 Laxå","ogiltiga valsedlar",..
"1860 Laxå","ej röstande",..
"1861 Hallsberg","Moderaterna",14.7
"1861 Hallsberg","Centerpartiet",8.7
"1861 Hallsberg","Folkpartiet",4.9
"1861 Hallsberg","Kristdemokraterna",6.6
"1861 Hallsberg","Miljöpartiet",3.5
"1861 Hallsberg","Socialdemokraterna",49.1
"1861 Hallsberg","Vänsterpartiet",5.9
"1861 Hallsberg","Sverigedemokraterna",4.6
"1861 Hallsberg","övriga partier",1.9
"1861 Hallsberg","ogiltiga valsedlar",..
"1861 Hallsberg","ej röstande",..
"1862 Degerfors","Moderaterna",9.8
"1862 Degerfors","Centerpartiet",5.4
"1862 Degerfors","Folkpartiet",3.2
"1862 Degerfors","Kristdemokraterna",5.2
"1862 Degerfors","Miljöpartiet",2.7
"1862 Degerfors","Socialdemokraterna",57.6
"1862 Degerfors","Vänsterpartiet",11.2
"1862 Degerfors","Sverigedemokraterna",2.9
"1862 Degerfors","övriga partier",2.0
"1862 Degerfors","ogiltiga valsedlar",..
"1862 Degerfors","ej röstande",..
"1863 Hällefors","Moderaterna",12.6
"1863 Hällefors","Centerpartiet",7.6
"1863 Hällefors","Folkpartiet",2.7
"1863 Hällefors","Kristdemokraterna",3.0
"1863 Hällefors","Miljöpartiet",2.7
"1863 Hällefors","Socialdemokraterna",57.5
"1863 Hällefors","Vänsterpartiet",8.6
"1863 Hällefors","Sverigedemokraterna",3.5
"1863 Hällefors","övriga partier",1.9
"1863 Hällefors","ogiltiga valsedlar",..
"1863 Hällefors","ej röstande",..
"1864 Ljusnarsberg","Moderaterna",14.5
"1864 Ljusnarsberg","Centerpartiet",10.3
"1864 Ljusnarsberg","Folkpartiet",3.1
"1864 Ljusnarsberg","Kristdemokraterna",3.8
"1864 Ljusnarsberg","Miljöpartiet",3.4
"1864 Ljusnarsberg","Socialdemokraterna",48.4
"1864 Ljusnarsberg","Vänsterpartiet",8.9
"1864 Ljusnarsberg","Sverigedemokraterna",5.9
"1864 Ljusnarsberg","övriga partier",1.7
"1864 Ljusnarsberg","ogiltiga valsedlar",..
"1864 Ljusnarsberg","ej röstande",..
"1880 Örebro","Moderaterna",21.0
"1880 Örebro","Centerpartiet",6.3
"1880 Örebro","Folkpartiet",8.7
"1880 Örebro","Kristdemokraterna",8.1
"1880 Örebro","Miljöpartiet",6.0
"1880 Örebro","Socialdemokraterna",38.0
"1880 Örebro","Vänsterpartiet",6.0
"1880 Örebro","Sverigedemokraterna",3.5
"1880 Örebro","övriga partier",2.4
"1880 Örebro","ogiltiga valsedlar",..
"1880 Örebro","ej röstande",..
"1881 Kumla","Moderaterna",16.5
"1881 Kumla","Centerpartiet",7.4
"1881 Kumla","Folkpartiet",6.1
"1881 Kumla","Kristdemokraterna",8.9
"1881 Kumla","Miljöpartiet",2.9
"1881 Kumla","Socialdemokraterna",47.3
"1881 Kumla","Vänsterpartiet",4.7
"1881 Kumla","Sverigedemokraterna",4.4
"1881 Kumla","övriga partier",1.8
"1881 Kumla","ogiltiga valsedlar",..
"1881 Kumla","ej röstande",..
"1882 Askersund","Moderaterna",18.6
"1882 Askersund","Centerpartiet",10.9
"1882 Askersund","Folkpartiet",5.2
"1882 Askersund","Kristdemokraterna",7.4
"1882 Askersund","Miljöpartiet",3.5
"1882 Askersund","Socialdemokraterna",43.9
"1882 Askersund","Vänsterpartiet",5.4
"1882 Askersund","Sverigedemokraterna",3.7
"1882 Askersund","övriga partier",1.3
"1882 Askersund","ogiltiga valsedlar",..
"1882 Askersund","ej röstande",..
"1883 Karlskoga","Moderaterna",19.8
"1883 Karlskoga","Centerpartiet",4.2
"1883 Karlskoga","Folkpartiet",4.7
"1883 Karlskoga","Kristdemokraterna",5.3
"1883 Karlskoga","Miljöpartiet",3.2
"1883 Karlskoga","Socialdemokraterna",49.4
"1883 Karlskoga","Vänsterpartiet",6.4
"1883 Karlskoga","Sverigedemokraterna",3.0
"1883 Karlskoga","övriga partier",4.0
"1883 Karlskoga","ogiltiga valsedlar",..
"1883 Karlskoga","ej röstande",..
"1884 Nora","Moderaterna",18.5
"1884 Nora","Centerpartiet",9.0
"1884 Nora","Folkpartiet",6.7
"1884 Nora","Kristdemokraterna",6.2
"1884 Nora","Miljöpartiet",4.6
"1884 Nora","Socialdemokraterna",43.1
"1884 Nora","Vänsterpartiet",5.5
"1884 Nora","Sverigedemokraterna",4.1
"1884 Nora","övriga partier",2.3
"1884 Nora","ogiltiga valsedlar",..
"1884 Nora","ej röstande",..
"1885 Lindesberg","Moderaterna",18.2
"1885 Lindesberg","Centerpartiet",12.4
"1885 Lindesberg","Folkpartiet",4.4
"1885 Lindesberg","Kristdemokraterna",5.4
"1885 Lindesberg","Miljöpartiet",3.6
"1885 Lindesberg","Socialdemokraterna",43.5
"1885 Lindesberg","Vänsterpartiet",5.3
"1885 Lindesberg","Sverigedemokraterna",5.1
"1885 Lindesberg","övriga partier",2.1
"1885 Lindesberg","ogiltiga valsedlar",..
"1885 Lindesberg","ej röstande",..
"1904 Skinnskatteberg","Moderaterna",14.4
"1904 Skinnskatteberg","Centerpartiet",9.2
"1904 Skinnskatteberg","Folkpartiet",5.7
"1904 Skinnskatteberg","Kristdemokraterna",3.8
"1904 Skinnskatteberg","Miljöpartiet",3.4
"1904 Skinnskatteberg","Socialdemokraterna",48.6
"1904 Skinnskatteberg","Vänsterpartiet",9.2
"1904 Skinnskatteberg","Sverigedemokraterna",3.0
"1904 Skinnskatteberg","övriga partier",2.8
"1904 Skinnskatteberg","ogiltiga valsedlar",..
"1904 Skinnskatteberg","ej röstande",..
"1907 Surahammar","Moderaterna",14.4
"1907 Surahammar","Centerpartiet",4.8
"1907 Surahammar","Folkpartiet",5.9
"1907 Surahammar","Kristdemokraterna",4.2
"1907 Surahammar","Miljöpartiet",3.1
"1907 Surahammar","Socialdemokraterna",54.0
"1907 Surahammar","Vänsterpartiet",8.4
"1907 Surahammar","Sverigedemokraterna",2.5
"1907 Surahammar","övriga partier",2.8
"1907 Surahammar","ogiltiga valsedlar",..
"1907 Surahammar","ej röstande",..
"1960 Kungsör","Moderaterna",23.4
"1960 Kungsör","Centerpartiet",10.9
"1960 Kungsör","Folkpartiet",6.1
"1960 Kungsör","Kristdemokraterna",5.6
"1960 Kungsör","Miljöpartiet",3.7
"1960 Kungsör","Socialdemokraterna",38.8
"1960 Kungsör","Vänsterpartiet",5.8
"1960 Kungsör","Sverigedemokraterna",3.2
"1960 Kungsör","övriga partier",2.6
"1960 Kungsör","ogiltiga valsedlar",..
"1960 Kungsör","ej röstande",..
"1961 Hallstahammar","Moderaterna",16.0
"1961 Hallstahammar","Centerpartiet",5.3
"1961 Hallstahammar","Folkpartiet",5.9
"1961 Hallstahammar","Kristdemokraterna",7.2
"1961 Hallstahammar","Miljöpartiet",3.7
"1961 Hallstahammar","Socialdemokraterna",49.1
"1961 Hallstahammar","Vänsterpartiet",7.5
"1961 Hallstahammar","Sverigedemokraterna",2.8
"1961 Hallstahammar","övriga partier",2.4
"1961 Hallstahammar","ogiltiga valsedlar",..
"1961 Hallstahammar","ej röstande",..
"1962 Norberg","Moderaterna",16.3
"1962 Norberg","Centerpartiet",6.6
"1962 Norberg","Folkpartiet",4.5
"1962 Norberg","Kristdemokraterna",3.3
"1962 Norberg","Miljöpartiet",4.2
"1962 Norberg","Socialdemokraterna",44.5
"1962 Norberg","Vänsterpartiet",12.6
"1962 Norberg","Sverigedemokraterna",3.1
"1962 Norberg","övriga partier",4.8
"1962 Norberg","ogiltiga valsedlar",..
"1962 Norberg","ej röstande",..
"1980 Västerås","Moderaterna",26.7
"1980 Västerås","Centerpartiet",5.3
"1980 Västerås","Folkpartiet",10.1
"1980 Västerås","Kristdemokraterna",6.0
"1980 Västerås","Miljöpartiet",4.9
"1980 Västerås","Socialdemokraterna",35.9
"1980 Västerås","Vänsterpartiet",5.3
"1980 Västerås","Sverigedemokraterna",2.2
"1980 Västerås","övriga partier",3.5
"1980 Västerås","ogiltiga valsedlar",..
"1980 Västerås","ej röstande",..
"1981 Sala","Moderaterna",23.0
"1981 Sala","Centerpartiet",14.3
"1981 Sala","Folkpartiet",6.3
"1981 Sala","Kristdemokraterna",6.5
"1981 Sala","Miljöpartiet",3.5
"1981 Sala","Socialdemokraterna",35.5
"1981 Sala","Vänsterpartiet",5.7
"1981 Sala","Sverigedemokraterna",2.7
"1981 Sala","övriga partier",2.5
"1981 Sala","ogiltiga valsedlar",..
"1981 Sala","ej röstande",..
"1982 Fagersta","Moderaterna",17.8
"1982 Fagersta","Centerpartiet",4.4
"1982 Fagersta","Folkpartiet",5.1
"1982 Fagersta","Kristdemokraterna",4.6
"1982 Fagersta","Miljöpartiet",3.0
"1982 Fagersta","Socialdemokraterna",49.9
"1982 Fagersta","Vänsterpartiet",9.4
"1982 Fagersta","Sverigedemokraterna",2.3
"1982 Fagersta","övriga partier",3.3
"1982 Fagersta","ogiltiga valsedlar",..
"1982 Fagersta","ej röstande",..
"1983 Köping","Moderaterna",19.9
"1983 Köping","Centerpartiet",8.6
"1983 Köping","Folkpartiet",5.6
"1983 Köping","Kristdemokraterna",5.0
"1983 Köping","Miljöpartiet",3.3
"1983 Köping","Socialdemokraterna",45.1
"1983 Köping","Vänsterpartiet",6.6
"1983 Köping","Sverigedemokraterna",3.4
"1983 Köping","övriga partier",2.4
"1983 Köping","ogiltiga valsedlar",..
"1983 Köping","ej röstande",..
"1984 Arboga","Moderaterna",21.1
"1984 Arboga","Centerpartiet",8.8
"1984 Arboga","Folkpartiet",6.6
"1984 Arboga","Kristdemokraterna",5.2
"1984 Arboga","Miljöpartiet",3.9
"1984 Arboga","Socialdemokraterna",42.1
"1984 Arboga","Vänsterpartiet",6.4
"1984 Arboga","Sverigedemokraterna",2.4
"1984 Arboga","övriga partier",3.5
"1984 Arboga","ogiltiga valsedlar",..
"1984 Arboga","ej röstande",..
"2021 Vansbro","Moderaterna",16.6
"2021 Vansbro","Centerpartiet",15.9
"2021 Vansbro","Folkpartiet",3.6
"2021 Vansbro","Kristdemokraterna",9.3
"2021 Vansbro","Miljöpartiet",2.3
"2021 Vansbro","Socialdemokraterna",39.2
"2021 Vansbro","Vänsterpartiet",7.4
"2021 Vansbro","Sverigedemokraterna",2.9
"2021 Vansbro","övriga partier",2.7
"2021 Vansbro","ogiltiga valsedlar",..
"2021 Vansbro","ej röstande",..
"2023 Malung-Sälen","Moderaterna",26.4
"2023 Malung-Sälen","Centerpartiet",11.8
"2023 Malung-Sälen","Folkpartiet",6.3
"2023 Malung-Sälen","Kristdemokraterna",3.7
"2023 Malung-Sälen","Miljöpartiet",2.4
"2023 Malung-Sälen","Socialdemokraterna",37.8
"2023 Malung-Sälen","Vänsterpartiet",7.9
"2023 Malung-Sälen","Sverigedemokraterna",2.1
"2023 Malung-Sälen","övriga partier",1.7
"2023 Malung-Sälen","ogiltiga valsedlar",..
"2023 Malung-Sälen","ej röstande",..
"2026 Gagnef","Moderaterna",18.2
"2026 Gagnef","Centerpartiet",16.3
"2026 Gagnef","Folkpartiet",4.1
"2026 Gagnef","Kristdemokraterna",7.3
"2026 Gagnef","Miljöpartiet",4.1
"2026 Gagnef","Socialdemokraterna",38.6
"2026 Gagnef","Vänsterpartiet",5.7
"2026 Gagnef","Sverigedemokraterna",2.7
"2026 Gagnef","övriga partier",3.0
"2026 Gagnef","ogiltiga valsedlar",..
"2026 Gagnef","ej röstande",..
"2029 Leksand","Moderaterna",25.5
"2029 Leksand","Centerpartiet",13.6
"2029 Leksand","Folkpartiet",5.0
"2029 Leksand","Kristdemokraterna",10.5
"2029 Leksand","Miljöpartiet",4.9
"2029 Leksand","Socialdemokraterna",31.3
"2029 Leksand","Vänsterpartiet",4.8
"2029 Leksand","Sverigedemokraterna",1.5
"2029 Leksand","övriga partier",2.9
"2029 Leksand","ogiltiga valsedlar",..
"2029 Leksand","ej röstande",..
"2031 Rättvik","Moderaterna",22.2
